Step; State; Reward
1; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
187; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
188; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
189; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
190; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
191; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
192; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
193; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
194; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
195; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
196; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
197; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
198; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
199; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
200; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
201; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
202; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
203; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
204; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
205; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
206; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
207; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
208; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
209; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
210; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
211; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
212; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
213; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
214; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
215; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
216; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
217; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
218; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
219; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
220; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
221; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
222; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
223; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
224; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
225; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
226; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
227; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
228; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
229; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
230; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
231; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
232; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
233; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
234; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
235; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
236; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
237; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
238; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
239; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
240; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
241; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
242; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
243; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
244; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
245; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
246; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
247; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
248; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
249; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
250; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
251; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
252; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
253; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
254; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
255; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
256; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
257; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
258; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
259; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
260; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
261; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
262; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
263; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
264; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
265; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
266; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
267; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
268; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
269; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
270; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
271; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
272; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
273; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
274; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
275; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
276; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
277; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
278; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
279; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
280; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
281; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
282; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
283; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
284; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
285; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
286; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
287; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
288; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
289; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
290; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
291; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
292; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
293; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
294; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
295; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
296; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
297; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
298; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
299; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
300; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
301; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
302; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
303; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
304; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
305; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
306; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
307; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
308; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
309; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
310; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
311; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
312; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
313; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
314; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
315; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
316; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
317; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
318; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
319; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
320; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
321; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
322; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
323; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
324; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
325; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
326; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
327; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
328; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
329; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
330; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
331; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
332; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
333; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
334; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
335; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
336; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
337; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
338; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
339; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
340; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
341; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
342; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
343; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
344; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
345; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
346; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
347; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
348; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
349; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
350; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
351; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
352; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
353; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
354; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
355; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
356; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
357; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
358; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
359; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
360; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
361; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
362; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
363; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
364; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
365; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
366; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
367; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
368; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
369; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
370; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
371; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
372; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [0.]
373; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
374; [[0.1781 7.96   0.     0.1758 0.     0.     8.19   8.17   0.1793 4.035
  4.035  0.     0.     0.     0.     0.    ]]; [632.4041]
